round,hamming_acc,macro_f1,auroc,auprc,seconds,comm_mb,scenario,method,alpha,clients,train_subset,rounds,batch,freeze_text,freeze_image
25,0.9345238095238095,0.2384988151811383,0.7790141444976149,0.3516984499024241,623.6,2.3296,2,fedmd,1.0,4,2670,40,8,False,False
26,0.9313690476190476,0.24347933680798378,0.8041622846368194,0.38058351010528374,622.9,2.4192,2,fedmd,1.0,4,2670,40,8,False,False
27,0.9319642857142857,0.24401155631861796,0.7957741914977987,0.33306444243073213,623.9,2.5088,2,fedmd,1.0,4,2670,40,8,False,False
28,0.9301190476190476,0.2501949020658517,0.7988710907074208,0.36458374027654195,624.4,2.5984,2,fedmd,1.0,4,2670,40,8,False,False
29,0.9310714285714285,0.24920808761349283,0.7866964953224711,0.3659446971050945,623.5,2.688,2,fedmd,1.0,4,2670,40,8,False,False
30,0.9310714285714285,0.25734975604020216,0.805406707895303,0.3794515263247716,623.1,2.7776,2,fedmd,1.0,4,2670,40,8,False,False
31,0.9288690476190476,0.26536899427119676,0.7777587133361783,0.34648286498082087,623.6,2.8672,2,fedmd,1.0,4,2670,40,8,False,False
32,0.9325595238095239,0.2711096587240695,0.7787126755423005,0.3549718693515988,623.7,2.9568,2,fedmd,1.0,4,2670,40,8,False,False
33,0.9257142857142857,0.2426127510946866,0.7574121882554021,0.3414390662006835,624.3,3.0464,2,fedmd,1.0,4,2670,40,8,False,False
34,0.9172619047619048,0.188905268555595,0.7299982545331707,0.2724768060763682,624.6,3.136,2,fedmd,1.0,4,2670,40,8,False,False
35,0.9176785714285715,0.1979834583946392,0.7494625499990009,0.2780813480941799,624.4,3.2256,2,fedmd,1.0,4,2670,40,8,False,False
36,0.9182142857142856,0.19231090858883787,0.7444459208884628,0.2748418244219513,624.2,3.3152,2,fedmd,1.0,4,2670,40,8,False,False
37,0.9171428571428571,0.1748701681182686,0.7413008589619029,0.2671108053227571,624.1,3.4048,2,fedmd,1.0,4,2670,40,8,False,False
38,0.915654761904762,0.200271375666527,0.7443876601517719,0.29072067371207433,625.1,3.4944,2,fedmd,1.0,4,2670,40,8,False,False
39,0.9179761904761905,0.19253082922090536,0.7467363354365073,0.28334835339591247,625.6,3.584,2,fedmd,1.0,4,2670,40,8,False,False
