round,hamming_acc,macro_f1,auroc,auprc,seconds,comm_mb,scenario,method,alpha,clients,train_subset,rounds,batch,freeze_text,freeze_image
15,0.9366666666666666,0.28744946375166147,0.8022831065975857,0.3818911724832058,620.1,1.4336,2,fedmd,1.0,4,2670,40,8,False,False
16,0.9333333333333332,0.2634816213052578,0.7752056109515301,0.3491966869296314,620.4,1.5232,2,fedmd,1.0,4,2670,40,8,False,False
17,0.9330952380952381,0.2677824549871078,0.7938125301378706,0.3749751630313362,620.9,1.6128,2,fedmd,1.0,4,2670,40,8,False,False
18,0.9363690476190476,0.25688524613651204,0.7944812313804963,0.3643541162261261,621.4,1.7024,2,fedmd,1.0,4,2670,40,8,False,False
19,0.9350595238095238,0.28066136708373446,0.8080941590899051,0.36044048666820305,621.8,1.792,2,fedmd,1.0,4,2670,40,8,False,False
20,0.9310119047619048,0.23366483338275643,0.7906683150827347,0.36345641566091946,621.7,1.8816,2,fedmd,1.0,4,2670,40,8,False,False
21,0.9361309523809523,0.26406577553372457,0.7950536463401515,0.3528872737195986,622.0,1.9712,2,fedmd,1.0,4,2670,40,8,False,False
22,0.9333333333333333,0.24162627607649778,0.7836933569894896,0.33781826453806313,621.9,2.0608,2,fedmd,1.0,4,2670,40,8,False,False
23,0.9314880952380953,0.23920087188344463,0.7961969818042515,0.3529402724318605,623.2,2.1504,2,fedmd,1.0,4,2670,40,8,False,False
24,0.9322023809523811,0.26235219438137075,0.7819527764141297,0.3501322030134376,621.3,2.24,2,fedmd,1.0,4,2670,40,8,False,False
25,0.9333928571428571,0.27265650860424917,0.7972337457280863,0.36463361487576906,621.1,2.3296,2,fedmd,1.0,4,2670,40,8,False,False
26,0.9281547619047619,0.23762281176665426,0.7711044094476831,0.33678234737194435,621.3,2.4192,2,fedmd,1.0,4,2670,40,8,False,False
27,0.9313690476190477,0.2538189600663123,0.7868556191156213,0.33820905609782054,621.4,2.5088,2,fedmd,1.0,4,2670,40,8,False,False
28,0.9308333333333334,0.2537852441298579,0.7749920656960589,0.33806623284802295,620.2,2.5984,2,fedmd,1.0,4,2670,40,8,False,False
29,0.9307738095238096,0.2645384491078466,0.7833850153914055,0.3509126096303302,622.3,2.688,2,fedmd,1.0,4,2670,40,8,False,False
30,0.925,0.22898571206574922,0.752558249416811,0.31963357472376047,621.9,2.7776,2,fedmd,1.0,4,2670,40,8,False,False
31,0.9244047619047618,0.23887624053566503,0.7658490136499961,0.33899890103626173,620.8,2.8672,2,fedmd,1.0,4,2670,40,8,False,False
32,0.9227380952380952,0.1939686745330855,0.7386749754912371,0.2888119866266706,621.4,2.9568,2,fedmd,1.0,4,2670,40,8,False,False
33,0.9208333333333334,0.1823258635728506,0.7167730352209267,0.2705456689019746,619.9,3.0464,2,fedmd,1.0,4,2670,40,8,False,False
34,0.9201785714285715,0.19556527568951398,0.7199200020444982,0.2778960320110263,620.5,3.136,2,fedmd,1.0,4,2670,40,8,False,False
35,0.9197619047619048,0.21839903774173355,0.7311403906055076,0.2788498797488656,620.1,3.2256,2,fedmd,1.0,4,2670,40,8,False,False
36,0.9176190476190477,0.1985938546904912,0.7354635656568841,0.2905826397387868,622.0,3.3152,2,fedmd,1.0,4,2670,40,8,False,False
37,0.9152380952380952,0.16050962885974174,0.704285679004563,0.25717110361992235,621.5,3.4048,2,fedmd,1.0,4,2670,40,8,False,False
38,0.9148214285714286,0.18483883976199053,0.7224841651140481,0.2599071197921505,619.6,3.4944,2,fedmd,1.0,4,2670,40,8,False,False
39,0.9170833333333334,0.19252106025296456,0.7323163963871022,0.2809631191693406,620.2,3.584,2,fedmd,1.0,4,2670,40,8,False,False
