round,hamming_acc,macro_f1,auroc,auprc,seconds,comm_mb,scenario,method,alpha,clients,train_subset,rounds,batch,freeze_text,freeze_image
17,0.9206547619047618,0.1666656832288481,0.7787718902663003,0.2843343183722965,915.0,1.6128,2,fedmd,0.1,4,2670,40,8,False,False
18,0.9144047619047619,0.13160584584789756,0.7275674576150175,0.2710819055990505,906.6,1.7024,2,fedmd,0.1,4,2670,40,8,False,False
19,0.9180357142857143,0.15273003050987805,0.7237301824333977,0.25847844029739886,914.6,1.792,2,fedmd,0.1,4,2670,40,8,False,False
20,0.9149404761904762,0.14800745955063377,0.72102663328818,0.24798043153090366,918.4,1.8816,2,fedmd,0.1,4,2670,40,8,False,False
21,0.9144642857142857,0.16513291707710648,0.744905059921174,0.2584020930162082,910.5,1.9712,2,fedmd,0.1,4,2670,40,8,False,False
22,0.9133333333333333,0.1342641490165966,0.728398716861864,0.24046598668172736,954.2,2.0608,2,fedmd,0.1,4,2670,40,8,False,False
23,0.9144047619047619,0.15174585498944568,0.7269131685781265,0.24799980915720699,926.7,2.1504,2,fedmd,0.1,4,2670,40,8,False,False
24,0.915952380952381,0.16189394038553565,0.7216841811995823,0.24259658902936193,922.4,2.24,2,fedmd,0.1,4,2670,40,8,False,False
25,0.9149404761904762,0.14435371935685315,0.7071470544243871,0.2347197571706473,919.3,2.3296,2,fedmd,0.1,4,2670,40,8,False,False
26,0.9127380952380952,0.12267825937084641,0.7319524931065354,0.251766157331309,5169.1,2.4192,2,fedmd,0.1,4,2670,40,8,False,False
27,0.9126190476190476,0.14915556850893855,0.7440202457053048,0.25449815287548117,7373.9,2.5088,2,fedmd,0.1,4,2670,40,8,False,False
28,0.9117857142857142,0.1205790136907319,0.7340515732371047,0.25321043108116004,10619.3,2.5984,2,fedmd,0.1,4,2670,40,8,False,False
29,0.9107142857142857,0.1241423524979303,0.7338025061226514,0.231525880259587,2942.9,2.688,2,fedmd,0.1,4,2670,40,8,False,False
30,0.9120238095238096,0.1189935681604889,0.7239686783605345,0.23416914726517657,606.4,2.7776,2,fedmd,0.1,4,2670,40,8,False,False
31,0.912202380952381,0.12307025945727249,0.7186140829015543,0.23340618841463723,601.8,2.8672,2,fedmd,0.1,4,2670,40,8,False,False
32,0.911845238095238,0.14031167723572777,0.7243975442116087,0.2336063262455371,601.9,2.9568,2,fedmd,0.1,4,2670,40,8,False,False
33,0.9098809523809523,0.13078047825938707,0.7119698485909405,0.23472752602849678,602.7,3.0464,2,fedmd,0.1,4,2670,40,8,False,False
34,0.9097619047619048,0.13735006066179545,0.718666891784693,0.23831337057580287,602.3,3.136,2,fedmd,0.1,4,2670,40,8,False,False
35,0.9117261904761904,0.13348087755330829,0.7045253707225949,0.25129113996901375,604.9,3.2256,2,fedmd,0.1,4,2670,40,8,False,False
36,0.9126190476190477,0.16178504312993314,0.7237689419525628,0.2534806849974694,603.9,3.3152,2,fedmd,0.1,4,2670,40,8,False,False
37,0.9105357142857143,0.1336796326211179,0.7037679534514294,0.23925111748787853,622.2,3.4048,2,fedmd,0.1,4,2670,40,8,False,False
38,0.9126190476190477,0.1541882908806323,0.7084318549557398,0.24011597548158853,619.6,3.4944,2,fedmd,0.1,4,2670,40,8,False,False
39,0.9101785714285714,0.14963362749719702,0.7118287099876847,0.25163808923981124,616.4,3.584,2,fedmd,0.1,4,2670,40,8,False,False
